instances,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_random_forest,algo_svc_linear
131,1.0,0.002,0.996268656716418,0.8858612693091857,1.0,0.5064438156204623,0.9925373134328358,0.4322138158981339,0.459766740343037,0.2635272138387649,0.31832388095445474
132,1.0,0.0,0.9850746268656716,0.7945498988840984,0.0,0.3757333736891536,1.0,0.1660064914503085,0.2061857017527627,0.4125466614765377,0.31842924160516456
133,1.0,0.002,0.9888059701492538,0.8263637304377833,0.0,0.4904527750651847,0.9776119402985075,0.0728976916781477,0.2080529546480837,0.08774541620929491,0.29386274639033994
134,1.0,0.0,0.992,0.8461555373833991,0.0,0.47455656411771985,0.99,0.51747749276002,0.3943413758962952,1.0171217967644461,0.4992673685463415
135,1.0,0.0037313432835820895,0.994,0.9077719450420885,0.5,0.3992654574320339,0.94,0.10283353255529007,0.14221593588993975,0.04894159153480801,0.12080454123087767
136,1.0,0.0037313432835820895,0.99,0.8348951604740923,0.0,0.45882044675777434,0.99,0.8956573602890602,0.6592182363337119,0.6663353221039655,0.4772386888493868
137,1.0,0.0,0.994,0.8903944005341834,0.0,0.463421859473512,0.948,0.08036205541622905,0.17874997592642194,0.04894159153480801,0.1954601432736187
138,1.0,0.0,0.986,0.883524384029188,0.0,0.3811255935271065,0.9299999999999999,0.0517004962713215,0.07248444695614441,0.04124371390648919,0.12044085404170005
139,1.0,0.0037313432835820895,0.998,0.9457808222804961,0.5,0.6577614367043554,0.992,1.5483670832053866,0.511180102648681,0.4108756061308702,0.47510261151963934
140,1.0,0.0,0.998,0.8167764583794455,1.0,0.5060196951741418,1.0,0.14359946043499963,0.13161999992915702,0.11983625214826683,0.2826085206760225
141,1.0,0.0037313432835820895,0.998,0.9184622231925677,0.6666666666666666,0.5421328220007129,0.996,0.6021006051369909,0.2219377457694984,0.49054544178254067,0.30567290605797076
142,1.0,0.007462686567164179,0.988,0.840957365663507,0.5,0.37124157107621036,0.992,0.6775769967323044,0.578949941189003,0.5269290439796801,0.6396695859953092
143,1.0,0.0,0.94,0.8400573835509249,0.0,0.38451280127111387,0.9319999999999999,0.07552748628569463,0.22288694959718017,0.04894159153480801,0.36622942835672556
144,1.0,0.01,0.996268656716418,0.9614813176445819,0.75,0.6319809794158691,0.996268656716418,1.4926557383414227,1.055389011464193,2.1499140475423353,0.7259308193979201
145,1.0,0.007462686567164179,0.998,0.892346780254155,0.5,0.5870360935930712,0.996,0.46545863809108107,0.6079896262870659,1.0845978744250189,1.0189065607928625
